Harbin-3 power station Unit 1,Harbin-3 power station Unit 2,Bei'an power station Unit 1,Bei'an power station Unit 2,Daqing Oil Hongwei power station Unit 1,Daqing Oil Hongwei power station Unit 2,Daqing Oil Hongwei power station Unit 3,Jixi power station Unit 10,Jixi power station Unit 9,Mudanjiang-2 power station Unit 7,Mudanjiang Cogen power station Unit 5,Anda Cogen power station Unit 1,Anda Cogen power station Unit 2,Heilongjiang Hegang Mining power station Unit 3,Heilongjiang Hegang Mining power station Unit 4,Datang Shuangyashan power station Unit 1,Datang Shuangyashan power station Unit 2,Hegang power station Phase I Unit 1,Hegang power station Phase I Unit 2,Qitaihe power station Unit 1,Qitaihe power station Unit 2,Jiamusi Zhongheng Cogen power station Unit 1,Linkou Shengye Cogen power station Unit 1,Wuchang Cogen power station Unit 1,Daqing Oil Central power station Unit 4,Datang Harbin Cogen power station Phase I Unit 1,Datang Harbin Cogen power station Phase I Unit 2,Harbin-1 power station Phase V Unit 7,Harbin-1 power station Phase V Unit 8,Heilongjiang Qiqihar power station Unit 1,Heilongjiang Qiqihar power station Unit 2,Jiamusi-2 power station Unit 4,Jiamusi-2 power station Unit 5,Jixi power station Unit 11,Jixi power station Unit 12,Mudanjiang-2 power station Unit 8,Mudanjiang-2 power station Unit 9,Xinhua power station Unit 6,Harbin-3 power station Unit 3,Harbin-3 power station Unit 4,Yipin Captive power station Unit 1,Yipin Captive power station Unit 2,Yipin Captive power station Unit 3,Daqing Hegong Linyuan power station Unit 1,Daqing Hegong Linyuan power station Unit 2,Jiamusi Zhongheng Cogen power station Unit 3,Tieli Yuxiang Cogen power station Unit 1,Mudanjiang Cogen power station Unit 6,Jiagedaqi Cogen power station Unit 1,Jiagedaqi Cogen power station Unit 2,Harbin Pingnan cogen power station Unit 1,Harbin Pingnan cogen power station Unit 2,Huaneng Daqing power station Unit 1,Huaneng Daqing power station Unit 2,Harbin-1 power station Phase VI Unit 9,Qitaihe power station Unit 3,Qitaihe power station Unit 4,Bei'an power station Phase II Unit 3,Bei'an power station Phase II Unit 4,Fulaerji-1 power station Phase I Unit 10,Suihua power station Unit 1,Suihua power station Unit 2,Yichun cogen power station Unit 1,Yichun cogen power station Unit 2,Shuangyashan power station Phase II Unit 1,Shuangyashan power station Phase II Unit 2,Hegang power station Phase II Unit 3,Datang Harbin Cogen power station Phase II Unit 1,Heilongjiang Baoqing power station Phase I Unit 1,Heilongjiang Baoqing power station Phase I Unit 2,Harbin Pingnan cogen power station Phase II Unit 3,Harbin Pingnan cogen power station Phase II Unit 4,Harbin-3 power station Unit 5,Jixi City power station Unit 1,Jixi City power station Unit 2,Hexigten Coal Gasification captive power station Unit 1,Hexigten Coal Gasification captive power station Unit 2,East Hailar power station Unit 5,Hexigten Coal Gasification captive power station Unit 3,Hexigten Coal Gasification captive power station Unit 4,Manzhouli Dalaihu power station Unit 1,Manzhouli Dalaihu power station Unit 2,Chifeng Yuanbaoshan power station Phase II Unit 2,Ningcheng Lihe cogen power station Unit 1,Ningcheng Lihe cogen power station Unit 2,Ningcheng Lihe cogen power station Unit 3,Chifeng Fulong Cogen power station Unit 4,Chifeng Fulong Cogen power station Unit 5,Jinyufeng Biotechnology Co Kailu Cogen power station Unit 1,Jinyufeng Biotechnology Co Kailu Cogen power station Unit 2,Hongjun Aluminum power station Phase B Unit 7,Hongjun Aluminum power station Phase B Unit 8,Jingke power station Unit 1,Chifeng Yuanbaoshan power station Phase III Unit 3,Jiyuan Cogen power station Unit 1,Jiyuan Cogen power station Unit 2,Huiliuhe power station Unit 6,Yimin power station Phase I Unit 1,Yimin power station Phase I Unit 2,Chifeng New City Region power station Unit 1,Chifeng New City Region power station Unit 2,Chuangyuan Smelter power station Unit 1,Chuangyuan Smelter power station Unit 2,Chuangyuan Smelter power station Unit 3,Chuangyuan Smelter power station Unit 4,Chuangyuan Smelter power station Unit 5,Chuangyuan Smelter power station Unit 6,Inner Mongolia Energy Hinggan power station Unit 1,Inner Mongolia Energy Hinggan power station Unit 2,Hongjun Aluminum power station Phase C Unit 10,Hongjun Aluminum power station Phase C Unit 9,Chifeng Daban power station Unit 1,Chifeng Daban power station Unit 2,Chifeng Yuanbaoshan power station Phase III Unit 4,Yimin power station Phase II Unit 3,Yimin power station Phase II Unit 4,Huolinhe power station Phase I Unit 1,Huolinhe power station Phase I Unit 2,Tongliao power station Unit 5,Huiliuhe power station Unit 5,Chifeng Economic Development Zone Captive Cogen power station Unit 1,Chifeng Economic Development Zone Captive Cogen power station Unit 2,Jingke power station Unit 2,Ewenki power station Phase I Unit 1,Ewenki power station Phase I Unit 2,Hulunbuir Baorixile power station Phase I Unit 1,Hulunbuir Baorixile power station Phase I Unit 2,Yimin power station Phase III Unit 5,Yimin power station Phase III Unit 6,Manzhouli Dalaihu power station Unit 3,Manzhouli Dalaihu power station Unit 4,Tongliao power station Unit 8,Tongliao power station Unit 9,Huolinhe Zhanute power station Phase II Unit 3,Huolinhe Zhanute power station Phase II Unit 4,Huolinhe Zhanute power station Phase II Unit 5,Keyouzhong power station Unit 1,Keyouzhong power station Unit 2,Longhua Yanji power station Phase I Unit 2,Changchun-2 power station Unit 3,Changchun-2 power station Unit 4,Changchun-2 power station Unit 5,Changchun-2 power station Unit 6,Shuangliao power station Phase I Unit 2,Shuangliao power station Phase I Unit 3,Shuangliao power station Phase I Unit 4,Jilin Yuanyuan Cogen power station Unit 7,Longsheng Cogen power station New Unit 1,Longsheng Cogen power station New Unit 2,Jilin Dongfang power station New Unit 1,Jilin Dongfang power station New Unit 2,Jilin Dongfang power station New Unit 3,Yuguang Daling Cogen power station Unit 1,Yuguang Daling Cogen power station Unit 2,Changchun-3 power station Unit 3,Changchun-3 power station Unit 4,Changchun-3 power station Unit 1,Changchun-3 power station Unit 2,Hunjiang power station Phase II Unit 1,Hunjiang power station Phase II Unit 2,Hunchun power station Phase II Unit 3,Hunchun power station Phase II Unit 4,Jilin Jiangnan power station Phase I Unit 1,Jilin Jiangnan power station Phase I Unit 2,Liaoyuan Datang power station Unit 3,Liaoyuan Datang power station Unit 4,Siping power station Phase II Unit 4,Songhuajiang power station Unit 4,Dongfeng Cogen power station Unit 1,Dongfeng Cogen power station Unit 2,Dongfeng Cogen power station Unit 3,Fanjiatun Kaixuan Cogen power station Unit 1,Fanjiatun Kaixuan Cogen power station Unit 2,Hongyuan Waste Coal Cogen power station Unit 1,Hongyuan Waste Coal Cogen power station Unit 2,CPI Tonghua County Cogen power station Unit 1,CPI Tonghua County Cogen power station Unit 2,Taolaizhao Public cogen power station Unit 1,Taolaizhao Public cogen power station Unit 2,Siping Industrial Zone cogen power station Unit 1,Siping Industrial Zone cogen power station Unit 2,Guodian Changchun power station Unit 3,Guodian Changchun power station Unit 4,Huaneng Changchun power station Unit 1,Huaneng Changchun power station Unit 2,Siping power station Phase II Unit 5 (Replacement),Changchun Southeast power station Unit 1,Changchun Southeast power station Unit 2,Jilin cogen power station Unit 12,Jilin cogen power station Unit 13,Shuangliao power station Phase II Unit 5,Changshan power station Unit 10,CPI Baicheng power station Phase I Unit 1,CPI Baicheng power station Phase I Unit 2,Jiutai power station Unit 1,Jiutai power station Unit 2,Longhua Baicheng power station Unit 3,Longhua Baicheng power station Unit 4,Longhua Baicheng power station Unit 5,Longhua Baicheng power station Unit 6,Longhua Baicheng power station Unit 7,Shuangliao power station Phase III Unit 6,Changchun-2 power station Unit R1,Changchun-2 power station Unit R2,Changshan power station Unit 11,Dalian Taishan power station Unit 1,Dalian Taishan power station Unit 2,Fuxin Jinshan power station Unit 1,Fuxin Jinshan power station Unit 2,Fuxin Jinshan power station Unit 3,Fuxin Jinshan power station Unit 4,Liaoning Nanpiao power station Phase II Unit 3,Liaoning Nanpiao power station Phase II Unit 4,Sujiatun Jinshan power station Unit 1,Sujiatun Jinshan power station Unit 2,Tieling power station Unit 3,Tieling power station Unit 4,Dandong power station Unit 1,Dandong power station Unit 2,Huaneng Dalian power station Phase II Unit 3,Huaneng Dalian power station Phase II Unit 4,Dahua Dagushan power station Unit 2,Dahua Dagushan power station Unit 3,Yingkou power station Unit 1,Yingkou power station Unit 2,Fuxin Coal gasification power station Phase I Unit 1,Fuxin Coal gasification power station Phase I Unit 2,Huaneng Dalian-2 power station Unit 1,Huaneng Dalian-2 power station Unit 2,Liaoyang Guocheng power station Unit 1,Liaoyang Guocheng power station Unit 2,Yingkou Xianrendao power station Unit 1,Yingkou Xianrendao power station Unit 2,Liaoyang Guocheng power station Unit 3,Liaoyang Guocheng power station Unit 4,Dalian Ganjingzi power station Unit 1,Dalian Ganjingzi power station Unit 2,Dandong Jinshan power station Unit 1,Dandong Jinshan power station Unit 2,Diaobingshan power station Unit 1,Diaobingshan power station Unit 2,Fushun CPI power station Unit 3,Fushun CPI power station Unit 4,Hongyang cogen power station Unit 1,Hongyang cogen power station Unit 2,Jinzhou Datang power station Unit 1,Jinzhou Datang power station Unit 2,Shenxi power station Phase I Unit 1,Shenxi power station Phase I Unit 2,Fuxin power station Unit 3-1,Fuxin power station Unit 3-2,Huaneng Yingkou cogen power station Unit 1,Huaneng Yingkou cogen power station Unit 2,Liaoning-3 power station Unit 1,Liaoning-3 power station Unit 2,Jinzhou Jingpeng cogen power station Unit 1,Jinzhou Jingpeng cogen power station Unit 2,Fushun New Hi-Tech District cogen power station Phase I Unit 1,Fushun New Hi-Tech District cogen power station Phase I Unit 2,Dalian Xizhongdao power station Unit 1,Dalian Xizhongdao power station Unit 2,Dalian Xizhongdao power station Unit 3,Fushun New Hi-Tech District cogen power station Phase II Unit 3,Fushun New Hi-Tech District cogen power station Phase II Unit 4,Benxi Steel & Iron power station Unit 10,Benxi Steel & Iron power station Unit 11,Benxi Steel & Iron power station Unit 12,Benxi Steel & Iron power station Unit 9,Dalian ETDC power station Phase III Unit 5,Dalian ETDC power station Phase III Unit 6,Panjin Xinli power station Phase I Unit 1,Panjin Xinli power station Phase I Unit 2,Suizhong power station Phase I Unit 1,Suizhong power station Phase I Unit 2,Fushun Zhongji power station Unit 1,Fushun Zhongji power station Unit 2,Shenhai New power station Unit 1,Shenhai New power station Unit 2,Shenxi power station Phase II Unit 1,Shenxi power station Phase II Unit 2,Benxi Cogen power station Unit 1,Benxi Cogen power station Unit 2,Chaoyang GDP power station Unit 3,Chaoyang GDP power station Unit 4,Dangtang Shendong power station Unit 1,Dangtang Shendong power station Unit 2,Fuxin power station Unit 4-1,Fuxin power station Unit 4-2,Huaneng Dalian-2 power station Unit 3,Huaneng Dalian-2 power station Unit 4,Huaneng Yingkou cogen power station Phase II Unit 3,Huaneng Yingkou cogen power station Phase II Unit 4,Huludao power station Unit 1,Huludao power station Unit 2,Pulandian Cogen power station Unit 3,Pulandian Cogen power station Unit 4,Chaoyang Yanshanhu power station Unit 1,Chaoyang Yanshanhu power station Unit 2,Kangping power station Unit 1,Kangping power station Unit 2,Qinghe power station Unit 10,Qinghe power station Unit 9,Zhuanghe power station Unit 1,Zhuanghe power station Unit 2,Tieling power station Unit 5,Tieling power station Unit 6,Yingkou power station Unit 3,Yingkou power station Unit 4,Suizhong power station Phase II Unit 3,Suizhong power station Phase II Unit 4,Jinzhou CR power station Unit 7,Jinzhou CR power station Unit 8,HL_solar_photovoltaic,HL_onshore_wind_turbine,HL_GAS_1,HL_GAS_2,HL_hydroelectric_pumped_storage,HL_conventional_hydroelectric,HL_batteries,IME_solar_photovoltaic,IME_onshore_wind_turbine,IME_hydroelectric_pumped_storage,IME_conventional_hydroelectric,IME_batteries,JL_solar_photovoltaic,JL_onshore_wind_turbine,JL_hydroelectric_pumped_storage,JL_conventional_hydroelectric,JL_batteries,LN_solar_photovoltaic,LN_onshore_wind_turbine,Hongyanhe Nuclear Power Plant Unit 1,Hongyanhe Nuclear Power Plant Unit 2,Hongyanhe Nuclear Power Plant Unit 3,Hongyanhe Nuclear Power Plant Unit 4,Hongyanhe Nuclear Power Plant Unit 5,Xudapu Nuclear Power Plant Unit 1,Xudapu Nuclear Power Plant Unit 2,Xudapu Nuclear Power Plant Unit 3,Xudapu Nuclear Power Plant Unit 4,LN_GAS_1,LN_GAS_2,LN_hydroelectric_pumped_storage,LN_conventional_hydroelectric,LN_batteries,SD_conventional_steam_coal,JB_conventional_steam_coal
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.034,1,1,1,0.252189336,1,0.0,0.002,1,0.14428042,1,0.0,0.008,1,0.244217221,1,0.0,0.072,1,1,1,1,1,1,1,1,1,1,1,1,0.131656208,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.043,1,1,1,0.252189336,1,0.0,0.001,1,0.14428042,1,0.0,0.015,1,0.244217221,1,0.0,0.046,1,1,1,1,1,1,1,1,1,1,1,1,0.131656208,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.056,1,1,1,0.252189336,1,0.0,0.004,1,0.14428042,1,0.0,0.028,1,0.244217221,1,0.0,0.036,1,1,1,1,1,1,1,1,1,1,1,1,0.131656208,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.021,0.052,1,1,1,0.252189336,1,0.0,0.016,1,0.14428042,1,0.008,0.045,1,0.244217221,1,0.0,0.037,1,1,1,1,1,1,1,1,1,1,1,1,0.131656208,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.078,0.013,1,1,1,0.252189336,1,0.036,0.009,1,0.14428042,1,0.065,0.029,1,0.244217221,1,0.049,0.018,1,1,1,1,1,1,1,1,1,1,1,1,0.131656208,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.214,0.025,1,1,1,0.252189336,1,0.115,0.004,1,0.14428042,1,0.183,0.0,1,0.244217221,1,0.151,0.001,1,1,1,1,1,1,1,1,1,1,1,1,0.131656208,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.377,0.08,1,1,1,0.252189336,1,0.249,0.002,1,0.14428042,1,0.354,0.0,1,0.244217221,1,0.317,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.131656208,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.528,0.118,1,1,1,0.252189336,1,0.421,0.001,1,0.14428042,1,0.505,0.0,1,0.244217221,1,0.467,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.131656208,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.626,0.155,1,1,1,0.252189336,1,0.569,0.0,1,0.14428042,1,0.617,0.0,1,0.244217221,1,0.581,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.131656208,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.672,0.177,1,1,1,0.252189336,1,0.645,0.001,1,0.14428042,1,0.677,0.0,1,0.244217221,1,0.654,0.002,1,1,1,1,1,1,1,1,1,1,1,1,0.131656208,1,0,0
